,PID,Smiles,ecfp4
581,5330775,CN1C=CC2=C1C3=C(C=C2)C4=C(C5=C(N4)C(=CC=C5)CCN6CCC(CC6)C(=O)N)C7=C3C(=O)NC7=O,0000000000001001000000000000000001001000000000000000000000000000100000000000011010000000001000100000000000000001000000000100000000000000000010000001000000000000000000000000000000000000000000000000000000010000000000001011000000000000000001000000000000000000000000000000000000000000000000000000000000010100000001000010000000000100000001000000000000000000000010000000000000000000000000000100000000000000000000000000000010000000000000100000000000000000000000001010000000000000000000000000000000000000000000010010000000000000000000000000000000000000010001000000000000000000000001000000000000000000010000001000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000100000000000101001000000000000000000000000000000000010010010000000010000000000000000000000000000001000001000001000000000001001000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000010000000010000000000000000000000001000000000000010000000010000000000000010000000000000000000010000
582,5330776,CN1C=CC2=C1C3=C(C=C2)C4=C(C5=C(N4)C(=CC=C5)CCN6CCNCC6)C7=C3C(=O)NC7=O,0000000000001001000000000000000001001000000000000000000000000000100000000000111010000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001011000000000000000000000000000000000000000000000000000000000000000010000000000000010000010001000010000000000100000001000000000000000000000010000000000000000000000000000100000000000000000000000000000010000000000000100000000000000000000000001010000000000000000000000000000000001000000000010010000000000000000000000000000000000000010001000000000000000000000001000000000000000000010000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000100000000000101001000000000000000000000000000000000010010010000000010000000000000000000000000000000000000000001000000000001001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000001000000000000000000000010000000000001010000000000000000000000000
583,5330777,CN1C=CC2=C1C3=C(C=C2)C4=C(C5=C(N4)C(=CC=C5)CCN6CCC(CC6)O)C7=C3C(=O)NC7=O,0000000000001001000000000000000001001000000000000000000000000000100000000000011010000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001011000000000000010001000000000000000000000000000000000000000000000000000000000000010100000001000010000000000100000001000000000000000000000010000000000000000000000000000100000000000000000000000000000010000000000000100000000000000000000000001010000000000000000000000000000000000000000000010010000000000000000000000000000000000000010001000000000000000000000001000000000000000010010000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000100000000000101001000000000000000000000000000000000010010010000000010000000000000000000000000000011000000000001000000000001001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000001000000000000000000000010000000000000010000000000000000000010000
584,5330778,CN1C=CC2=C1C3=C(C=C2)C4=C(C5=C(N4)C(=CC=C5)CCN6CCCC6CO)C7=C3C(=O)NC7=O,0000100000001001000000000000000001001000000000000000000000000000100000000000011010000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001001001000000000000000000000000000000000000000000000000000000000000000000000000000010100000001000010000000000100000001000000000100000010000010000000000000000010000000000100000000000000000000000000000010000000000000100000000000000010000000001000000000000000000000000000000000001000000000010010000000000000000000001000000000000000010001000000000000000000000001000000000000000000010000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000001000000000000000000100000000000101001000000000000000000000000000000000010010000000000010000000000000000000000000000001000000000001000000000001001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000001100000000000000000000010000000000100010000000000000000000010000
585,5330779,CN1C=CC2=C1C3=C(C=C2)C4=C(C5=C(N4)C(=CC=C5)CCN6CCCCC6)C7=C3C(=O)NC7=O,0010100000001001000000000000000001001000000000000000000000000000100000000000011010000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001011000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000010000000000100000001000000000000000000000010000000000000000000000000000100000000000010000000000000000010000000000000100000000000000000000000001010000000000000000000000000000000000000000000010010000000000000000000000000000000000000010001000000000000000000000001000000000000000000010000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000100000000000101001000000000000000000000000000000000010010010000000010000000000000000000000000000000000000000001000000000001001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000001000000000000010000000010000000000000010000000000000000000000000
586,5330780,CN1C=CC2=C1C3=C(C=C2)C4=C(C5=C(N4)C(=CC=C5)CCNCCO)C6=C3C(=O)NC6=O,0000000000001001000000000000000001001000000000000000000000000000100000000000011010000000001000000000000000000000000000000100000010000000000000000100000000000000000000000000000000000000000000000000000000010000000000001001001000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000010000000000100000001000000000000000000000010000000000000000000000000000100000000000000000000000000000010000000000000100000010000000000000000000000000000000000010000000000000000000000000000010010000000000000000000000000000000000000010001000000000000000000000001000000000000000000010000000000000000000000000000000000000001000000000000000010000000000000000100000000000000000000000000000000000000000100000000000101001000000000000000000000000000000000010010000000000010000000000000000000000000000001000000000001000000000001001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000011000000000000010000010000000000000000000
587,5330781,CN1C=CC2=C1C3=C(C=C2)C4=C(C5=C(N4)C(=CC=C5)CCN6CCOCC6)C7=C3C(=O)NC7=O,0000000000001001000000000000000001001000000000000000000000000000100000000000011010000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001011000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000010000000000100000001000000000000000000000010000000000000000000000001000100000000000000000000000000000011000000000000100000000000000000000000001010000000000000000000000000000000000000000000010010000000000000000100000000000000000000010001000000000000000000000001000000000000000000010000000000000000000000000000000000000001000000000000000010000010000000000000000000000000000000000000000000000000000100000000000101001000000000000000000000000000000000010010010000000010000000000000000000000000000000000000000001000001000001001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000010000000001000000000000000000000010000000000000010000000000000000000000000
588,5330782,CN1C=CC2=C1C3=C(C=C2)C4=C(C5=C(N4)C(=CC=C5)CCN6CCSCC6)C7=C3C(=O)NC7=O,0000000000001001000000000000000001001000000000000000000000000000100000000000011010000000001000010000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001011000000000000100000000000000000000000000000000000000000000000000000000000000000010000000001000010000000000100000001000000000000000000000010000000000000000000000000000100000000000000000000000000000010000000000000100000000000000000000000001010000000000000000000000000000000000000000000010010000000000000000000000000000000000000010001000000000000000000000001000000000000000000010000000000000000000000000000000000000001000000000000000010000000000000000000000001000000000000000000000000000000000100000000010101001000000000000000000000000000000000010010010000000010000000000001000000000000000000000000000001000000000001001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000001000010000000000000000010000000000000010000000000000000000000000
589,5330783,CN1C=CC2=C1C3=C(C=C2)C4=C(C5=C(N4)C(=CC=C5)CCNC6CCC(CC6)O)C7=C3C(=O)NC7=O,0000000001001001000000000000000001001000000000000000000000000000100000000000011010000000001000000000000000000000000000000101000010000000000000000000000000000000000000000000000000000000000000000000000000010000000000001001000000000000010000000000000000000000000000000000000000100000000000000000000000000100000001000010000000000100000001000000000000000000000010000000000000000000000000000100000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000000010001000000000000000000000001000000000000000010010000001000000000100000000000000000000001000000000000000010000000000000000100000000000000000000000000000000000000000100000000000101001000000000000000000000000000000000010010000000000010000000000000000000000000100011000000000001000000000001001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000001000000000000000000000011000000000000010000000000000000000010000
590,5330784,CN1CCN(CC1)CCCC2=CC=CC3=C2NC4=C3C5=C(C6=C4C=CC7=C6N(C=C7)C)C(=O)NC5=O,0000000000001011000000000000000001001000000000000000000000000000100000000010011010000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010001000010001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000100000001000000000000000000000010000000000000000000000000000100000000000000000000000000000010000000000000100000000000000000000000001010000000000000000000000000000000000000000000010010000000000000000000000000000000000000010001000000000000000000000001000000000000000000010000000000000000000000000000000000000001000000000000000010010000000000000000000000000000000000000000000000000000000100000000000101001000000000000000000000000000000000010010010000000010000000000000000000000000000000000000000001000000000001001000000000000001000000000000000000000000000000000000010000000000000000000000000000000000000010000000010000000000000000000000001000000000000000000000010000000000000010000000000000000000000000
591,5330785,CN1C=CC2=C1C3=C(C=C2)C4=C(C5=C(N4)C(=CC=C5)CCCNCCO)C6=C3C(=O)NC6=O,0000000000001001000000000000000001001000000000000000000000000000100000000000011010000000001000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000000000000000000000000010000000000001001001000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000010000000000100000001000000000000000000000010000000000000000000000000000100000000000000000000000000000010000000000000100000010000000000000000000000000000000000010000000000000000000000000000010010000000000000000000000000000000000000010001000000000000000000000001000000000000000000010000000000000000000000000000000000000001000000000000000010000000000000000100000000000000000000000000000000000000000100000000000101001000000000000000000000000000000000010010000001000010000000000000000000000000000001000000000001000000000001001000000000100001000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000010000000000000010000010000000000000000000
592,5330786,CN1C=CC2=C1C3=C(C=C2)C4=C(C5=C(N4)C(=CC=C5)CCCN6CCOCC6)C7=C3C(=O)NC7=O,0000000000001001000000000000000001001000000000000000000000000000100000000000011010000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000100000001000000000000000000000010000000000000000000000001000100000000000000000000000000000011000000000000100000000000000000000000001010000000000000000000000000000000000000000000010010000000000000000100000000000000000000010001000000000000000000000001000000000000000000010000000000000000000000000000000000000001000000000000000010010010000000000000000000000000000000000000000000000000000100000000000101001000000000000000000000000000000000010010010000000010000000000000000000000000000000000000000001000001000001001000000000000001000000000000000000000000000000000000010000000000000000000000000000000000000010000000010000000000000010000000001000000000000000000000010000000000000010000000000000000000000000
593,5330787,CCN(CC)CCCC1=CC=CC2=C1NC3=C2C4=C(C5=C3C=CC6=C5N(C=C6)C)C(=O)NC4=O,0000000000001001000000000000000001001000000000000000000000000000100000001000011010000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001001000000000000000000000000000000010000000000000000000000000000000000000000001000000000000001000010000000000100000001000000000000000000000010000000000000000000000000000100000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000000010001000000010000000000000001000000000000000000010000000000000000000000000010000000000001000000000000000010000000000000000000000000000000000000000000000000000000000100000000000101001000000000000000000000000000000000010010000000000010000000000000000000000000000000000000000001000000000001001000000000000001000000000000000000000000000000010000010000000000000000000000000000000000000001000010010000000000000000000001001000000000000000000000010000000000000010000000000000000000000000
594,5330788,CN1C=CC2=C1C3=C(C=C2)C4=C(C5=C(N4)C(=CC=C5)CCCNC6CCC(CC6)O)C7=C3C(=O)NC7=O,0000000001001001000000000000000001001000000000000000000000000000100000000000011010000000001000000000000000000000000000000101000010000000000000000000000000000000000000000000000000000000000000000000000000010000000000001001000000000000010000000000000000000000000000000000000000100000000000000000000000000100000001000010000000000100000001000000000000000000000010000000000000000000000000000100000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000000010001000000000000000000000001000000000000000010010000000000000000100000000000000000000001000000000000000010000000000000000100000000000000000000000000000000000000000100000000000101001000000000000000000000000000000000010010000000000010000000000000000000000000100011000000000001000000000001001000000000100001000000000000000000000000000000000000010000000000000000000000000000000100000010000000010000000000000000000000001000000000000000000000010000000000000010000000000000000000010000
595,5330790,C1=CC(=C(C(=C1)F)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,0000000010000001000001000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000100000000000000000010000000000010000010000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000010000010000001000000000000001000000000010000000010000000000000000000000000000000000000000000000000000000001000100000000000000000000100100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000001010000000001000001000000000000000000000000000000000000100000010000000000100000000000000000000000000010010000000000000000000000000000100000000000000100000000000000000001000000000000000000000000
596,5330804,CC1=C(SC=C1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,0000000010000010000001000000000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000010000000000000000001000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000010000010000000000100000000001000000000000000000000000000000000000000000000000000000100000000000000000010000010000001000000000000001000000000010000000010000000000000000000000000000000000000000001000000000110001000100000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000010000000000000000100000000001000000000000000000000000010000000000000000000000000000100000000000000000000000001000000000000000000000001010000000001000001000000000000000000000000000000010000000000010000000000000000000000000000000100000010010000000000000000000000000000100000000000000100000000000000000001000000000000000000000000
597,5330812,C1=CC(=C(C(=C1)F)NC(=S)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,0000000010000001000001000000000000000000000000000000000000000000100000000000000000000000000000000100000000000010000000000000000010000000000000000001000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000100010000000000010000010000000000000000000001001000000100000000000000000000000000000000000000000000100000000000000000010000000000001001000000000000000000000010000000010000000000000000000000000000000000000000000000000000000001000100000000000000000000100000000000000000000000000010000000000000000000000000000000100000010000000000000000000000000000000000000000000000001000000000000000100000000001000000000000000000000000000000000000000000000000000000000000000001000000000000001000000001000000000000001010000000001000001000000000000000000000000000000000000000000000000000000100000010000000000000000000010010000000000000000000000000000100000000000000100000000000000000001000000000000000000000000
598,5330949,CC(C1=CC=C(C=C1)N2CCCC2=O)C(=O)NC3=NNC(=C3)C4CC4,0100100000000000000000000000000001000000000000000000000000000000000000000011000000000000001010000000000000000000001000000010000010000000000000000000000000000010000000000000000000000000000000000000010000000000000000010000000000000000010000000000000000000000000000000000000000000000000100000000000000000101000000000010000000000000000000000000010000000000000010000000000000000000001010000000001000000000000000000000000000000000000010000100000000000000010000001000000000000000000000000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000001000001001000001000000000000010000000100000000000000000001000000100000000000000000010000000000000000010000001000000000000000000000000010000000010000000000000001000000000000000000000000100010000000000000000000001000000000000000010000
599,53316611,CC1=CN2C(=CN=C2C(=N1)NC3=CC(=NS3)CN4CCC(C4)(F)F)C5=CNN=C5.Cl,0000000000000000000000000000000001001000000000000000000000100000001000000000000010000000001000100000000000000000000000000010000010000100101000000000000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000000000000000110000100000000000010000000000000100000001000010000010000000000000000000000000000000000000000000000000000010000000010000000000001000000000010100000000000000000000000000000000000010000000000000000000000000001000000010000000000000000000000000010000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000010011001000001000000000000010010001000011000000000000000100000000000000001001000000000000000000000010000010000000000000000000000000000000000100000000000000000000001000000000000000011000001000000000000000000010000000000000000000000001000100000000001000000000010000000011000000011000000000100000000000000000000000000000000000000000000000000000000000000000000
600,53324451,CC1CC=CC(=O)CC(CCCC2=CC(=CC(=C2C(=O)O1)O)OC)O,0000100000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000100000000010000000000000000000000000000000000000000000000000000010000000000010000010000000000000000001010000000010000000000000000000000000000001000000000001000000000000000100000000000010000000100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000010000000000000000000000000000000000000010000000000000000000000000000000000100000000100000000000000000000010000100000010000000100000000000000000000000000000000000000000010000000010000010000000000000000000000000000000000001010000000000000000001000000001000000000000000000000100001000000000000000000000000000000100000000000000000000000001000010000000000000000000001000000101000001100000000000000000000000010000000000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000
601,5335621,CCOC(=O)C1=CC=C(C=C1)N2C(=O)C(=CC3=CC=C(O3)[N+](=O)[O-])C(=O)N2,0000100000010000000000000000000011000000000001000000000000000000000000000000000010000000001000001000000000000000000000000000000000000000000000000101000000000000000000000001000000000000000000001000001000100000000000100000000000000000010000000000000000000001000000000000001000000000010000000000001000000000000000000010000000000000000000000000000000000000000010000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000100100000000000000000000000001000000000000000000000000101000000100000000010000010000000000000000100000000000000000000110010000000000000000100000000001000000000000000000000000001000001000000000010000000000000000000000000100001000001000000000000000000000000000000100000000001000000000000000000000000000001000000000000010000000000000000000000000000000000000000010001000000000001000000000000000000000000000000000000000000000000000000000000000000000000
602,53357478,CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2F)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5)OC,0000100000000000000000000000010001001000000000000000000000000000000000000000000000000000000000000000000100000000000000000100000010100000000000001000000000000000000000000000000000000000000000000000000010000001000010000000000000000000000000000000001001010001000000000000000110000000000000000000000000000100000000000010000000000000000000000000000000000000000010000000000000000000001000000001000000000000000000000000000000000000000010000011000000000000000000001010000000000000000000000000001001010000000000000000000110000000000000000000000000000000100000000001001000000000000000000000000000000000000000000010000000100000000000000000000100001000000000000010000000000010000100000000000000001000010000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000001000000000100100001000000000000000000000010010000010000100010010000000000100000101000000000000010000000010000000000100000000000000000000101000000000000000001000001000000000000000000000000010000
603,5339183,C1=CC(=CC(=C1)[N+](=O)[O-])C2=CC=C(O2)C=NN=C(N)N[N+](=O)[O-],0000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000000000000100000010000000100010000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000000010000000000000000000010000010000000000000000000000000000000010000100000000000000000000100000000011000000000100000000000000001000000000000000010000000010000010000000000000000000001000000000000000000000000000000100000000001000000000000001000000000010000000000000000000100000000010000000100100000000000000000000001000000000000000000000001000000000000000010000000000000000000000000000000000000000000
604,53396311,C1=CC(=C(C=C1Cl)Cl)C2=NC(=NC=C2N3C=CN=C3)NCCNC4=NC(=C(C=C4)[N+](=O)[O-])N,0000000000000000000000000000000000000000000000000000000000000100000010000001010010000000000000000000000000000000000000000000000010000000000000000001000000000000000001000001010000000000010000000000000000000000000000001001000000000000000000000000000000000000000000000000000100001000001000000000000000000000000000000000000000011000000000000000010000000000101010000000001000000000001000000000000010001000000010000000000000000000000010000111000000000000000000000000000000000000000000000000000000000100000000000000000100000000000000000000100000000000100000100000001001000000000000000001000000000000000000000000000010000000000000000000001000000000000000000010000000010000000100000000000010000000000000000000000000000000000110000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000001000000100011000011010001000000000000000000010000000000000000000000000000000000000000000000000000000010010001000000000000000000000000000100000000000000000000000000000000000000000000000000000000
605,5353431,CC1=CC=C(C=C1)S(=O)(=O)C=CC#N,0000000000000000000000000000000001000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000100000010000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010000000100000000000100010000000000000000100000000001000000000000000000000000000000000000000000000001000000000000000100000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
606,5353656,CC1=C2C(=C3C=CC(=O)C=C3N2)CCN1,0000000000000000000000000000000001000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000010000100000000000000000000000000000010000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000010000010000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000001000000000000000001010000000000000000000000000000010000001000101000001000001000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000110000000000000000000000000000000000000000000000000000000
607,5353854,C1=CC=C2C(=C1)C(=CC3=CC=CN3)C(=O)N2,0000000000000000000000000000000000001000000000000000000000000000100000000000000000000000001000001000000000010000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000010000000000000000000000000000000000000100010000000010000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000010000000000000000000000010000000000000000000010100000000010000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000001000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000000000
608,5353940,C1=CC(=O)C=CC1=C2NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F,0000000000000000000000000000000000001001000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000000000010001000000000000000001000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000100010001000000000000001000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000100000000000000000000000000000000000100000011000000100000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000
609,5353978,CN(C)S(=O)(=O)C1=CC2=C(C=C1)NC(=O)C2=CC3=CC4=C(N3)CCCC4,0000100000000000001000000000000011001000000000000000000000000000000000000010000000000000001000001000000010010000100000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000100010000100000000000000000000000000000010100011000010000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000100000000010000000100000000000000000001100000100001000000000000000000000000000000000000100000000000000000000010000000000000000000000000000010000000000000000000000000000000001000000000000010000000000010000010000000000000000000000000000000000000000000010000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000
610,5359476,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NN=C3C=CC(=O)C(=C3)C(=O)O,0000100000000000000000000000000000000000000000000000000000000000100000000001000000001000000000000000000000000000000000000000000010110010001000000000000000000000000000000000000100000000000000010000010000000000000000000000000000000000000000000000001010000000000000000000000000000000010000000000000000000000000000000011000100000000000000000000000000000010000010000000000001000000001000010000010000000000000000000000001000000000000010000000000000000000100010001000000000000000000000000000000000000000000000100000000010000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000001000000000000000000000000000000001000000000000000000000000100000000011000000000000000000001000000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000011000001000000100000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000
611,5459373,CC(=O)C1=CC=CC(=C1)C2=CN=C3N2N=C(C=C3)NCC4CC4,0000000000000001000000000000010001000000000000000000000000000000100000000001000010000000000000000000000000000000000100000000000010000000100000000000000000000000000000000000000000000000100000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000100010000000000000000000000000000000000000000000000000010000100000000000000001000000000000011000000000000000000100000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000100010000000000000000000000000000010010000000000000000010000001000000000000000000010000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000100000000011000000000001000000000000000000000000000001000000000000000000000000010000000000000000010000000000000000000000000000000010000010010000000000000000000100000100000100000000000000000000000000000000000000000000000001010000
612,54676905,CC(=C(C#N)C(=O)NC1=C(C=CC(=C1)Br)Br)O,0000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000010000100000000000000000000000000000000000000000000000000001000000000000011000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000010000000000000000000000010000001000000000000000000000010000000000000000000001010000000000000000100000000000000000000100000000000000000000000101000000000010001000000000000000000000000010000000000000001000000000000000000000000010000000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000
613,54708532,C1=CC=C(C(=C1)C2=CC=C(C=C2)C3=CSC4=C3C(=C(C(=O)N4)C#N)O)O,0000000000000000000000000000000000000000000000000000000000000100100000000000000000000000001000000000000000000000100000000000000000000000100000000000000000000000000000000000000100000000000000000000000000100000000001000000001000000000000000000000000000000001100000010000000000000000000000000100000000000000000000000010000000000000000000000000100000000000100010101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000001000000001000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000011001000000000000000000000000000000000000000000100001000000000000000000000001000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000001000000000000000000000000000010000000001000000010000000000000000000000000000000000000000000000000000000000000001000000000000000100000001000000000000000000000000000000000000000
614,5477775,CC1CC=CC(=O)C2C(O2)CC(C(C3=CC(=CC(=C3C(=O)O1)O)OC)O)O,0001000000010000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000010000010000000000000000000010000000000000000000000000000000000100001000000000001000000000000000000000000000010000000100100000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000010001000000000000000000000000000000100010000000000000000000000000010000100000000000001100000000000000000000000000000000000000000000000000010000010000000000000000000000000000000011000010000000000000010000000000001000000000000000000001100001000000000000010000000000000000100000000000001000000000001000000000000000000001000000000000101000001000000000000000000000000010000000000000000000001000000000000000000000010000010000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000
